"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        9435,      -4.562055128,       -2.45302922,      -2.802657377,      -3.752177859,      0.1660191295
          0,           0,        9436,      -4.565139263,       -2.45534368,      -2.801562454,      -3.773754459,      0.1437874353
          0,           0,        9437,      -4.568373938,      -2.457813046,       -2.80072084,      -3.795077099,      0.1217299898
          0,           0,        9438,       -4.57176161,       -2.46044047,      -2.800162497,      -3.816087127,     0.09990633122
          0,           0,        9439,      -4.575304864,      -2.463223525,      -2.799870451,      -3.836688094,     0.07839996521
          0,           0,        9440,      -4.579007567,      -2.466158382,      -2.799819135,      -3.856910387,      0.0571906655
          0,           0,        9441,      -4.582868858,      -2.469258711,      -2.799979833,      -3.876669954,      0.0363433387
          0,           0,        9442,      -4.586914285,       -2.47250394,       -2.80055883,      -3.895953831,     0.01587468345
          0,           0,        9443,      -4.591124319,      -2.475886785,      -2.801321459,      -3.914642669,   -0.004113761974
          0,           0,        9444,      -4.595485986,      -2.479404048,      -2.802214397,      -3.932079375,    -0.02303983509
          0,           0,        9445,      -4.599993727,      -2.483052362,      -2.803268799,      -3.948731998,    -0.04128233075
          0,           0,        9446,      -4.604643619,       -2.48682953,      -2.804489397,      -3.959508941,    -0.05614344548
          0,           0,        9447,      -4.609429342,      -2.490733045,      -2.805873953,      -3.969883647,    -0.07079709617
          0,           0,        9448,        -4.6143457,      -2.494762125,      -2.807418548,      -3.983805234,    -0.08706858718
          0,           0,        9449,      -4.619388541,      -2.498909812,      -2.809139991,      -3.999730378,     -0.1048144166
          0,           0,        9450,      -4.624550046,      -2.503175754,      -2.811047651,      -4.015529036,     -0.1224790687
          0,           0,        9451,      -4.629818713,      -2.507548427,      -2.813124938,      -4.031536106,     -0.1403537489
          0,           0,        9452,       -4.63518742,      -2.512036471,      -2.815356037,      -4.047426029,     -0.1581958015
          0,           0,        9453,      -4.640669004,      -2.516644822,      -2.817713506,      -4.063052182,     -0.1758199907
          0,           0,        9454,      -4.646261954,      -2.521365195,      -2.820213816,      -4.078476591,     -0.1932193335
          0,           0,        9455,      -4.651945879,      -2.526193555,      -2.822930581,      -4.093595401,     -0.2103045749
          0,           0,        9456,      -4.657702006,      -2.531156028,      -2.825893403,      -4.108138249,     -0.2268283877
          0,           0,        9457,      -4.663524558,      -2.536215389,      -2.829431185,      -4.121731268,     -0.2424698253
          0,           0,        9458,      -4.669426082,      -2.541373047,      -2.833134421,       -4.13777045,     -0.2600956747
          0,           0,        9459,      -4.675409392,      -2.546642475,      -2.836979327,      -4.151689542,     -0.2759181113
          0,           0,        9460,      -4.681446928,      -2.552020379,       -2.84091276,      -4.163536694,     -0.2898914873
          0,           0,        9461,       -4.68752915,      -2.557498283,      -2.844889355,      -4.174242391,      -0.303034941
          0,           0,        9462,      -4.693684608,      -2.563064647,      -2.848907978,      -4.184175906,      -0.315576192
          0,           0,        9463,      -4.699914151,      -2.568729872,       -2.85307896,      -4.190077091,     -0.3243016757
          0,           0,        9464,      -4.706216242,       -2.57449353,      -2.857377806,      -4.169129359,     -0.3116767104
          0,           0,        9465,      -4.712594326,      -2.580351149,      -2.861780159,      -4.153801075,     -0.3014833339
          0,           0,        9466,      -4.719051489,      -2.586300011,      -2.866290035,      -4.149532717,     -0.2990792918
          0,           0,        9467,      -4.725583816,       -2.59233221,      -2.870913889,      -4.153572615,     -0.3040388564
          0,           0,        9468,      -4.732184118,      -2.598442184,       -2.87564601,      -4.161120759,     -0.3124550239
          0,           0,        9469,      -4.738846684,       -2.60462726,      -2.880476003,      -4.170093545,     -0.3224195141
          0,           0,        9470,      -4.745567495,      -2.610886437,      -2.885388152,      -4.179575319,      -0.333006942
          0,           0,        9471,      -4.752344099,      -2.617213994,      -2.890383111,      -4.189459108,     -0.3440382065
          0,           0,        9472,      -4.759179075,      -2.623608922,      -2.895431768,      -4.198962752,     -0.3546913431
          0,           0,        9473,      -4.766068234,      -2.630071936,      -2.900541145,      -4.207022726,      -0.364025054
          0,           0,        9474,      -4.773005993,      -2.636599518,      -2.905725815,      -4.220636651,     -0.3790522911
          0,           0,        9475,      -4.779986039,       -2.64318851,      -2.910973009,      -4.229391133,     -0.3898120383
          0,           0,        9476,      -4.787004611,      -2.649839413,      -2.916276445,      -4.232245085,      -0.396714294
          0,           0,        9477,      -4.794059339,      -2.656552134,       -2.92163216,      -4.189445043,     -0.3609955249
          0,           0,        9478,      -4.801150733,      -2.663328854,      -2.927044462,      -4.158824369,     -0.3294417585
          0,           0,        9479,      -4.808276311,      -2.670161308,       -2.93251592,      -4.148416798,     -0.3171141255
          0,           0,        9480,      -4.815431147,      -2.677049177,      -2.938036248,      -4.149223323,     -0.3164957692
          0,           0,        9481,      -4.822610345,      -2.683993164,      -2.943607567,      -4.156948607,     -0.3232365302
          0,           0,        9482,      -4.829811187,      -2.690991809,       -2.94923265,      -4.167747827,     -0.3336114516
          0,           0,        9483,      -4.837030033,       -2.69805267,      -2.954919811,      -4.188002092,     -0.3562123135
          0,           0,        9484,      -4.844276477,      -2.705135642,      -2.960922855,      -4.184098619,      -0.364142474
          0,           0,        9485,      -4.851534403,      -2.712246018,      -2.967091116,      -4.151851942,     -0.3221105123
          0,           0,        9486,      -4.858797032,       -2.71939356,      -2.973265171,      -4.136794658,       -0.29940337
          0,           0,        9487,      -4.866062424,       -2.72658206,      -2.979407469,      -4.139805245,     -0.3004652655
          0,           0,        9488,      -4.873334692,      -2.733800321,      -2.985546229,      -4.153408133,     -0.3159342535
          0,           0,        9489,      -4.880615606,      -2.741138144,      -2.991874486,      -4.170146343,     -0.3360394393
          0,           0,        9490,      -4.887867718,      -2.748564022,      -2.998234351,      -4.187078139,     -0.3562449591
          0,           0,        9491,      -4.895146951,      -2.756086461,      -3.004721726,      -4.202311044,     -0.3741032539
